"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"9848",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9849",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9850",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9851",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9852",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9853",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9854",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9855",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9856",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9857",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9858",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9859",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9860",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9861",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9862",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9863",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9864",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9865",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9866",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9867",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9868",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9869",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9870",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9871",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9872",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9873",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9874",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9875",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9876",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9877",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9878",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9879",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9880",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9881",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9882",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9883",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9884",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9885",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9886",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9887",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9888",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9889",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9890",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9891",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9892",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9893",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9894",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9895",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9896",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9897",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9898",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9899",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9900",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,72108,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,19453561,-0.096008613445378,36
"9901",-0.0187,0.034899998,0,1,57341,-0.00769,0.00991,0.0118,10488084,0.0137,37
"9902",-0.0234,0.035599999,0,1,57341,-0.00762,0.00962,0.0114,10488084,0.0137,37
"9903",-0.0434,0.0228,0,1,57341,-0.00751,0.00925,0.0109,10488084,0.0137,37
"9904",-0.0437,-0.016000001,0,1,57341,-0.00738,0.00881,0.0103,10488084,0.0153,37
"9905",-0.0259,-0.033599999,0,1,57341,-0.00724,0.00831,0.00963,10488084,0.0153,37
"9906",-0.0328,-0.0568,0,1,57341,-0.00712,0.00775,0.00888,10488084,0.0153,37
"9907",-0.0212,-0.037500001,0,1,57341,-0.00713,0.00712,0.0081,10488084,0.0153,37
"9908",-0.0082,-0.017200001,0,1,57341,-0.0073,0.00642,0.00727,10488084,0.0124,37
"9909",-0.0226,-0.030999999,0.143,2,57341,-0.0077,0.00562,0.00639,10488084,0.0107,37
"9910",-0.00388,-0.022,0.286,3,57341,-0.00841,0.00469,0.00544,10488084,0.0107,37
"9911",-0.00265,-0.0228,0.714,6,57341,-0.00951,0.0036,0.0044,10488084,0.00913,37
"9912",-0.00506,-0.0372,1,8,57341,-0.0111,0.00233,0.00324,10488084,0.00769,37
"9913",0.00974,-0.0561,2.57,19,57341,-0.0133,0.000746,0.00182,10488084,0.00493,37
"9914",-0.00736,-0.091200002,3.71,27,57341,-0.0163,-0.00117,0.000137,10488084,-0.0076,37
"9915",-0.0204,-0.114,4.57,33,57341,-0.02,-0.00344,-0.00183,10488084,-0.0192,37
"9916",-0.0178,-0.13699999,6.43,47,57341,-0.0243,-0.00607,-0.00407,10488084,-0.0277,37
"9917",-0.039,-0.182,9.86,72,57341,-0.0295,-0.00907,-0.00659,10488084,-0.0402,37
"9918",-0.0667,-0.20900001,14.3,106,57341,-0.0354,-0.0124,-0.00936,10488084,-0.0626,37
"9919",-0.0959,-0.235,21,155,57341,-0.0422,-0.0162,-0.0124,10488084,-0.0842,37
"9920",-0.126,-0.28,28.1,216,57341,-0.0498,-0.0202,-0.0155,10488084,-0.106,37
"9921",-0.157,-0.31900001,36.3,281,57341,-0.0584,-0.0246,-0.0188,10488084,-0.129,37
"9922",-0.184,-0.34299999,49.9,382,57341,-0.0679,-0.0292,-0.0221,10488084,-0.152,37
"9923",-0.205,-0.359,53,418,57341,-0.0782,-0.0342,-0.0254,10488084,-0.169,37
"9924",-0.228,-0.38600001,58.4,481,57341,-0.0893,-0.0395,-0.0289,10488084,-0.183,37
"9925",-0.269,-0.42300001,73.9,623,57341,-0.101,-0.0452,-0.0323,10488084,-0.193,37
"9926",-0.289,-0.43700001,85.6,754,57341,-0.114,-0.0513,-0.0358,10488084,-0.2,37
"9927",-0.317,-0.461,102,930,57341,-0.127,-0.0577,-0.0393,10488084,-0.207,37
"9928",-0.339,-0.47799999,109,1042,57341,-0.141,-0.0646,-0.0429,10488084,-0.217,37
"9929",-0.359,-0.49000001,105,1120,57341,-0.156,-0.0718,-0.0465,10488084,-0.225,37
"9930",-0.36,-0.51700002,122,1269,57341,-0.171,-0.0792,-0.0502,10488084,-0.229,37
"9931",-0.338,-0.51499999,124,1351,57341,-0.187,-0.0869,-0.0538,10488084,-0.23,37
"9932",-0.305,-0.509,133,1552,57341,-0.202,-0.0946,-0.0574,10488084,-0.229,37
"9933",-0.302,-0.52600002,139,1730,57341,-0.217,-0.102,-0.0609,10488084,-0.227,37
"9934",-0.317,-0.53200001,141,1916,57341,-0.232,-0.11,-0.0643,10488084,-0.227,37
"9935",-0.312,-0.52999997,153,2112,57341,-0.246,-0.117,-0.0675,10488084,-0.222,37
"9936",-0.298,-0.52600002,164,2267,57341,-0.259,-0.125,-0.0705,10488084,-0.213,37
"9937",-0.296,-0.51599997,167,2440,57341,-0.27,-0.131,-0.0733,10488084,-0.215,37
"9938",-0.317,-0.51499999,175,2578,57341,-0.281,-0.138,-0.0758,10488084,-0.214,37
"9939",-0.328,-0.51200002,172,2756,57341,-0.291,-0.143,-0.0782,10488084,-0.215,37
"9940",-0.325,-0.5,165,2885,57341,-0.3,-0.149,-0.0803,10488084,-0.217,37
"9941",-0.301,-0.48500001,165,3068,57341,-0.308,-0.153,-0.082,10488084,-0.22,37
"9942",-0.28,-0.46900001,157,3213,57341,-0.314,-0.157,-0.0833,10488084,-0.217,37
"9943",-0.313,-0.472,153,3341,57341,-0.32,-0.159,-0.0842,10488084,-0.223,37
"9944",-0.34,-0.47400001,141,3428,57341,-0.324,-0.161,-0.0847,10488084,-0.225,37
"9945",-0.258,-0.46599999,140,3555,57341,-0.327,-0.162,-0.0847,10488084,-0.227,37
"9946",-0.225,-0.45500001,138,3721,57341,-0.33,-0.163,-0.0844,10488084,-0.227,37
"9947",-0.213,-0.45300001,141,3875,57341,-0.331,-0.163,-0.0836,10488084,-0.226,37
"9948",-0.217,-0.44400001,140,4045,57341,-0.332,-0.163,-0.0825,10488084,-0.222,37
"9949",-0.234,-0.45199999,141,4199,57341,-0.332,-0.162,-0.0812,10488084,-0.219,37
"9950",-0.215,-0.447,144,4346,57341,-0.332,-0.161,-0.0797,10488084,-0.211,37
"9951",-0.167,-0.43399999,162,4564,57341,-0.331,-0.16,-0.078,10488084,-0.207,37
"9952",-0.181,-0.405,162,4691,57341,-0.33,-0.159,-0.0762,10488084,-0.204,37
"9953",-0.192,-0.40900001,171,4915,57341,-0.329,-0.158,-0.0744,10488084,-0.203,37
"9954",-0.236,-0.41100001,179,5125,57341,-0.327,-0.157,-0.0725,10488084,-0.203,37
"9955",-0.229,-0.403,198,5431,57341,-0.326,-0.156,-0.0707,10488084,-0.201,37
"9956",-0.226,-0.39300001,223,5762,57341,-0.324,-0.155,-0.0689,10488084,-0.199,37
"9957",-0.202,-0.38600001,234,5986,57341,-0.323,-0.154,-0.0671,10488084,-0.193,37
"9958",-0.201,-0.38800001,229,6164,57341,-0.322,-0.153,-0.0654,10488084,-0.193,37
"9959",-0.237,-0.40599999,243,6389,57341,-0.32,-0.152,-0.0638,10488084,-0.185,37
"9960",-0.238,-0.39199999,244,6621,57341,-0.319,-0.151,-0.0622,10488084,-0.186,37
"9961",-0.189,-0.38,264,6973,57341,-0.318,-0.15,-0.0606,10488084,-0.183,37
"9962",-0.182,-0.37099999,287,7439,57341,-0.317,-0.149,-0.059,10488084,-0.179,37
"9963",-0.174,-0.36700001,289,7785,57341,-0.316,-0.148,-0.0574,10488084,-0.172,37
"9964",-0.166,-0.36899999,300,8089,57341,-0.315,-0.147,-0.0557,10488084,-0.166,37
"9965",-0.162,-0.359,314,8362,57341,-0.313,-0.146,-0.0539,10488084,-0.161,37
"9966",-0.155,-0.34799999,330,8696,57341,-0.312,-0.145,-0.0519,10488084,-0.166,37
"9967",-0.148,-0.34599999,347,9052,57341,-0.311,-0.143,-0.0499,10488084,-0.16,37
"9968",-0.143,-0.33700001,342,9369,57341,-0.309,-0.142,-0.0476,10488084,-0.159,37
"9969",-0.137,-0.338,330,9750,57341,-0.307,-0.14,-0.0452,10488084,-0.16,37
"9970",-0.129,-0.331,331,10099,57341,-0.304,-0.138,-0.0426,10488084,-0.16,37
"9971",-0.143,-0.33500001,327,10379,57341,-0.301,-0.136,-0.04,10488084,-0.166,37
"9972",-0.165,-0.34099999,317,10581,57341,-0.298,-0.133,-0.0374,10488084,-0.166,37
"9973",-0.166,-0.34299999,298,10781,57341,-0.295,-0.131,-0.0348,10488084,-0.163,37
"9974",-0.16,-0.33899999,288,11071,57341,-0.291,-0.128,-0.0322,10488084,-0.163,37
"9975",-0.16,-0.33500001,297,11449,57341,-0.287,-0.126,-0.0297,10488084,-0.163,37
"9976",-0.164,-0.32499999,327,12037,57341,-0.282,-0.123,-0.0272,10488084,-0.157,37
"9977",-0.166,-0.315,350,12551,57341,-0.277,-0.119,-0.0248,10488084,-0.155,37
"9978",-0.155,-0.30500001,339,12754,57341,-0.272,-0.116,-0.0224,10488084,-0.161,37
"9979",-0.139,-0.28799999,333,12912,57341,-0.267,-0.113,-0.0201,10488084,-0.161,37
"9980",-0.126,-0.27700001,346,13200,57341,-0.261,-0.109,-0.0179,10488084,-0.161,37
"9981",-0.113,-0.255,387,13779,57341,-0.255,-0.105,-0.0157,10488084,-0.156,37
"9982",-0.0997,-0.221,389,14172,57341,-0.249,-0.102,-0.0136,10488084,-0.15,37
"9983",-0.0984,-0.199,390,14768,57341,-0.244,-0.0984,-0.0115,10488084,-0.147,37
"9984",-0.102,-0.19599999,378,15196,57341,-0.238,-0.095,-0.0096,10488084,-0.145,37
"9985",-0.0981,-0.19599999,403,15573,57341,-0.233,-0.0917,-0.00772,10488084,-0.122,37
"9986",-0.0883,-0.204,421,15857,57341,-0.228,-0.0886,-0.00589,10488084,-0.128,37
"9987",-0.0932,-0.18799999,420,16141,57341,-0.223,-0.0856,-0.00409,10488084,-0.118,37
"9988",-0.0734,-0.20200001,430,16786,57341,-0.218,-0.0827,-0.00231,10488084,-0.116,37
"9989",-0.0926,-0.21799999,472,17476,57341,-0.213,-0.08,-0.000538,10488084,-0.117,37
"9990",-0.133,-0.212,469,18050,57341,-0.209,-0.0774,0.00124,10488084,-0.117,37
"9991",-0.133,-0.207,474,18515,57341,-0.205,-0.0749,0.003,10488084,-0.112,37
"9992",-0.137,-0.20299999,444,18684,57341,-0.201,-0.0726,0.00475,10488084,-0.112,37
"9993",-0.125,-0.17299999,424,18825,57341,-0.197,-0.0704,0.00643,10488084,-0.106,37
"9994",-0.131,-0.182,440,19223,57341,-0.194,-0.0684,0.008,10488084,-0.104,37
"9995",-0.171,-0.18700001,444,19896,57341,-0.19,-0.0665,0.00943,10488084,-0.101,37
"9996",-0.152,-0.178,412,20359,57341,-0.187,-0.0648,0.0106,10488084,-0.0952,37
"9997",-0.104,-0.204,382,20723,57341,-0.184,-0.0633,0.0116,10488084,-0.0925,37
"9998",-0.098,-0.21699999,355,20997,57341,-0.181,-0.0618,0.0123,10488084,-0.0875,37
"9999",-0.0861,-0.219,366,21246,57341,-0.178,-0.0605,0.0127,10488084,-0.0846,37
"10000",-0.0742,-0.228,377,21463,57341,-0.176,-0.0592,0.0129,10488084,-0.0812,37
"10001",-0.0824,-0.23100001,359,21738,57341,-0.173,-0.0581,0.0128,10488084,-0.0826,37
"10002",-0.086,-0.234,599,24091,57341,-0.171,-0.057,0.0125,10488084,-0.0858,37
"10003",-0.0995,-0.228,579,24411,57341,-0.168,-0.056,0.012,10488084,-0.0843,37
"10004",-0.102,-0.227,573,24733,57341,-0.166,-0.0551,0.0113,10488084,-0.0816,37
"10005",-0.0942,-0.22,576,25026,57341,-0.164,-0.0543,0.0104,10488084,-0.0791,37
"10006",-0.101,-0.221,580,25307,57341,-0.163,-0.0537,0.00937,10488084,-0.0761,37
"10007",-0.103,-0.219,581,25530,57341,-0.161,-0.0531,0.00824,10488084,-0.0745,37
"10008",-0.0888,-0.207,584,25829,57341,-0.16,-0.0526,0.00705,10488084,-0.0703,37
"10009",-0.0807,-0.20200001,297,26167,57341,-0.159,-0.0522,0.00584,10488084,-0.0639,37
"10010",-0.0616,-0.213,314,26611,57341,-0.158,-0.0519,0.00468,10488084,-0.0624,37
"10011",-0.0581,-0.19499999,311,26913,57341,-0.157,-0.0516,0.00365,10488084,-0.0611,37
"10012",-0.0589,-0.19499999,327,27314,57341,-0.156,-0.0513,0.0028,10488084,-0.0661,37
"10013",-0.0561,-0.189,327,27598,57341,-0.155,-0.051,0.00212,10488084,-0.0602,37
"10014",-0.066,-0.199,331,27849,57341,-0.154,-0.0507,0.00159,10488084,-0.0636,37
"10015",-0.0737,-0.204,337,28187,57341,-0.154,-0.0505,0.00118,10488084,-0.065,37
"10016",-0.0866,-0.206,355,28652,57341,-0.153,-0.0502,0.000836,10488084,-0.0666,37
"10017",-0.108,-0.20900001,370,29204,57341,-0.152,-0.0499,0.000519,10488084,-0.0666,37
"10018",-0.107,-0.215,401,29718,57341,-0.151,-0.0496,0.000182,10488084,-0.0708,37
"10019",-0.103,-0.221,417,30235,57341,-0.15,-0.0492,-0.000217,10488084,-0.0633,37
"10020",-0.104,-0.229,445,30716,57341,-0.149,-0.0489,-0.000696,10488084,-0.0691,37
"10021",-0.0989,-0.227,465,31103,57341,-0.148,-0.0485,-0.00124,10488084,-0.0691,37
"10022",-0.0867,-0.215,505,31723,57341,-0.147,-0.0481,-0.00183,10488084,-0.0677,37
"10023",-0.0812,-0.21699999,522,32307,57341,-0.146,-0.0477,-0.00243,10488084,-0.0661,37
"10024",-0.0689,-0.20900001,525,32876,57341,-0.144,-0.0472,-0.00301,10488084,-0.0646,37
"10025",-0.097,-0.26300001,550,33565,57341,-0.143,-0.0468,-0.00353,10488084,-0.0674,37
"10026",-0.0717,-0.163,573,34243,57341,-0.142,-0.0464,-0.00396,10488084,-0.0672,37
"10027",-0.054,-0.18700001,576,34750,57341,-0.141,-0.0459,-0.00429,10488084,-0.0646,37
"10028",-0.0548,-0.206,602,35318,57341,-0.14,-0.0455,-0.00452,10488084,-0.063,37
"10029",-0.0371,-0.221,587,35834,57341,-0.139,-0.0452,-0.00468,10488084,-0.0643,37
"10030",-0.0466,-0.229,603,36526,57341,-0.138,-0.0448,-0.00478,10488084,-0.0659,37
"10031",-0.0645,-0.236,640,37358,57341,-0.137,-0.0446,-0.00484,10488084,-0.0717,37
"10032",-0.0818,-0.243,693,38414,57341,-0.136,-0.0444,-0.0049,10488084,-0.0689,37
"10033",-0.0945,-0.24699999,693,39095,57341,-0.135,-0.0443,-0.00496,10488084,-0.0714,37
"10034",-0.0887,-0.249,736,39901,57341,-0.134,-0.0443,-0.00502,10488084,-0.0714,37
"10035",-0.0982,-0.25600001,755,40603,57341,-0.134,-0.0444,-0.00509,10488084,-0.0697,37
"10036",-0.129,-0.257,812,41516,57341,-0.133,-0.0445,-0.00516,10488084,-0.0697,37
"10037",-0.118,-0.25999999,840,42409,57341,-0.133,-0.0446,-0.00523,10488084,-0.0713,37
"10038",-0.103,-0.26300001,858,43361,57341,-0.132,-0.0447,-0.00531,10488084,-0.067,37
"10039",-0.095,-0.26899999,833,44243,57341,-0.132,-0.0448,-0.00537,10488084,-0.067,37
"10040",-0.0935,-0.266,860,45118,57341,-0.132,-0.0447,-0.00544,10488084,-0.0695,37
"10041",-0.0874,-0.25799999,865,45953,57341,-0.131,-0.0446,-0.00551,10488084,-0.0695,37
"10042",-0.0787,-0.249,879,46754,57341,-0.131,-0.0445,-0.00557,10488084,-0.0695,37
"10043",-0.0811,-0.25799999,911,47893,57341,-0.131,-0.0442,-0.0056,10488084,-0.0695,37
"10044",-0.087,-0.242,910,48777,57341,-0.131,-0.0439,-0.00556,10488084,-0.0663,37
"10045",-0.0866,-0.22400001,913,49751,57341,-0.131,-0.0435,-0.00544,10488084,-0.0663,37
"10046",-0.0761,-0.22,950,50895,57341,-0.131,-0.0431,-0.00519,10488084,-0.0663,37
"10047",-0.0785,-0.22400001,945,51735,57341,-0.131,-0.0427,-0.00479,10488084,-0.0638,37
"10048",-0.0872,-0.227,962,52685,57341,-0.13,-0.0422,-0.00423,10488084,-0.0696,37
"10049",-0.0846,-0.227,938,53323,57341,-0.13,-0.0418,-0.00351,10488084,-0.0696,37
"10050",-0.0785,-0.21799999,889,54114,57341,-0.129,-0.0413,-0.00268,10488084,-0.0682,37
"10051",-0.0845,-0.22400001,906,55119,57341,-0.128,-0.0407,-0.00178,10488084,-0.0682,37
"10052",-0.0829,-0.234,909,56111,57341,-0.128,-0.0402,-0.000846,10488084,-0.0682,37
"10053",-0.085,-0.23899999,875,57020,57341,-0.127,-0.0396,7.71e-05,10488084,-0.0669,37
"10054",-0.0916,-0.249,904,58064,57341,-0.127,-0.039,0.000956,10488084,-0.0644,37
"10055",-0.0896,-0.25099999,901,58990,57341,-0.127,-0.0383,0.00177,10488084,-0.0615,37
"10056",-0.0906,-0.255,878,59471,57341,-0.127,-0.0377,0.00254,10488084,-0.0615,37
"10057",-0.0896,-0.25600001,878,60263,57341,-0.127,-0.0369,0.00325,10488084,-0.0601,37
"10058",-0.0873,-0.273,875,61247,57341,-0.127,-0.0362,0.00395,10488084,-0.0601,37
"10059",-0.0895,-0.28099999,861,62139,57341,-0.127,-0.0354,0.00464,10488084,-0.0601,37
"10060",-0.0879,-0.28299999,891,63256,57341,-0.128,-0.0345,0.00534,10488084,-0.0601,37
"10061",-0.0752,-0.27599999,881,64231,57341,-0.128,-0.0337,0.00606,10488084,-0.0626,37
"10062",-0.0763,-0.278,835,64835,57341,-0.128,-0.0328,0.00679,10488084,-0.0626,37
"10063",-0.083,-0.28099999,851,65427,57341,-0.129,-0.032,0.0075,10488084,-0.0643,37
"10064",-0.0872,-0.289,840,66146,57341,-0.129,-0.0311,0.00819,10488084,-0.0643,37
"10065",-0.0814,-0.28299999,780,66705,57341,-0.13,-0.0303,0.00884,10488084,-0.0643,37
"10066",-0.0777,-0.28299999,806,67781,57341,-0.13,-0.0296,0.00943,10488084,-0.0643,37
"10067",-0.0765,-0.287,786,68761,57341,-0.131,-0.0288,0.00994,10488084,-0.0643,37
"10068",-0.0827,-0.29100001,761,69560,57341,-0.131,-0.0282,0.0104,10488084,-0.0643,37
"10069",-0.0821,-0.289,773,70246,57341,-0.132,-0.0275,0.0108,10488084,-0.0584,37
"10070",-0.0797,-0.285,767,70796,57341,-0.133,-0.027,0.0111,10488084,-0.0551,37
"10071",-0.0758,-0.28200001,767,71517,57341,-0.133,-0.0264,0.0114,10488084,-0.0551,37
"10072",-0.0758,-0.273,786,72204,57341,-0.134,-0.0259,0.0117,10488084,-0.0535,37
"10073",-0.073,-0.27000001,755,73067,57341,-0.135,-0.0253,0.0119,10488084,-0.052,37
"10074",-0.0692,-0.25799999,733,73895,57341,-0.136,-0.0247,0.0121,10488084,-0.052,37
"10075",-0.0618,-0.252,740,74740,57341,-0.136,-0.0241,0.0124,10488084,-0.0495,37
"10076",-0.0547,-0.255,708,75205,57341,-0.137,-0.0235,0.0126,10488084,-0.0495,37
"10077",-0.0593,-0.25299999,708,75755,57341,-0.138,-0.0228,0.0129,10488084,-0.0495,37
"10078",-0.0644,-0.25099999,705,76453,57341,-0.139,-0.0221,0.0132,10488084,-0.0509,37
"10079",-0.0638,-0.248,717,77220,57341,-0.14,-0.0214,0.0136,10488084,-0.0525,37
"10080",-0.0622,-0.249,724,78136,57341,-0.141,-0.0208,0.014,10488084,-0.0539,37
"10081",-0.0633,-0.25600001,727,78984,57341,-0.142,-0.0202,0.0145,10488084,-0.0553,37
"10082",-0.0641,-0.257,718,79767,57341,-0.143,-0.0196,0.0151,10488084,-0.0553,37
"10083",-0.0702,-0.26300001,729,80311,57341,-0.145,-0.0191,0.0157,10488084,-0.0553,37
"10084",-0.0667,-0.26899999,711,80733,57341,-0.146,-0.0187,0.0163,10488084,-0.057,37
